customer_id,tenure_months,monthly_spend,monthly_usage_gb,call_minutes,message_count,days_since_last_payment,complaints_count,is_churned,tenure_bucket,usage_per_spend,payment_recency_bucket,plan_premium,plan_standard
CUS0005947,29.0,109.83,9.42,991,292,65,0,0,"(24, 48]",0.08576891559683147,,True,False
CUS0000645,56.0,16.93,10.08,593,145,69,4,1,"(48, 72]",0.5953927938570585,,False,False
CUS0007086,42.0,63.43,10.35,202,209,24,0,0,"(24, 48]",0.16317200063061643,"(7, 30]",False,True
CUS0005767,55.0,34.99,8.88,540,116,17,1,0,"(48, 72]",0.25378679622749356,"(7, 30]",False,True
CUS0002896,23.0,18.85,15.64,846,66,7,1,0,"(12, 24]",0.829708222811671,"(-1, 7]",False,False
CUS0007317,8.0,18.0,6.55,330,16,9,0,1,"(6, 12]",0.3638888888888889,"(7, 30]",False,False
CUS0004346,30.0,52.62,0.0,230,288,44,1,0,"(24, 48]",0.0,"(30, 60]",False,True
CUS0007287,23.0,29.49,14.68,699,219,27,1,0,"(12, 24]",0.4977958630044083,"(7, 30]",False,False
CUS0004141,64.0,33.37,13.0,477,154,21,0,0,"(48, 72]",0.3895714713814804,"(7, 30]",False,True
CUS0007040,3.0,82.63,11.0,289,85,12,2,1,"(0, 6]",0.1331235628706281,"(7, 30]",True,False
CUS0003007,36.0,44.28,8.03,905,260,34,3,0,"(24, 48]",0.1813459801264679,"(30, 60]",False,True
CUS0007128,52.0,93.11,10.8,14,297,54,1,0,"(48, 72]",0.11599183761142735,"(30, 60]",True,False
CUS0006938,21.0,27.35,0.0,785,287,6,4,0,"(12, 24]",0.0,"(-1, 7]",False,False
CUS0000000,57.0,29.8,15.72,70,259,6,3,0,"(48, 72]",0.52751677852349,"(-1, 7]",False,False
CUS0007588,31.0,10.95,14.42,827,44,21,1,0,"(24, 48]",1.3168949771689498,"(7, 30]",False,False
CUS0007044,68.0,17.72,10.72,61,232,36,1,0,"(48, 72]",0.6049661399548534,"(30, 60]",False,False
CUS0007682,70.0,52.76,0.0,101,170,25,0,0,"(48, 72]",0.0,"(7, 30]",False,True
CUS0001341,3.0,63.87,0.99,107,31,39,1,1,"(0, 6]",0.015500234852043214,"(30, 60]",True,False
CUS0001639,25.0,17.37,8.09,401,278,36,0,1,"(24, 48]",0.46574553828439835,"(30, 60]",False,False
CUS0004520,12.0,77.42,15.44,654,165,41,0,0,"(6, 12]",0.1994316714027383,"(30, 60]",True,False
CUS0006933,66.0,55.52662624177525,8.27,716,63,14,1,0,"(48, 72]",0.1489375559031911,"(7, 30]",False,False
CUS0005488,69.0,49.79,1.19,81,151,18,1,0,"(48, 72]",0.02390038160273147,"(7, 30]",False,True
CUS0003610,55.0,23.32,11.55,112,27,27,8,1,"(48, 72]",0.49528301886792453,"(7, 30]",False,False
CUS0002695,46.0,38.72,16.65,774,70,15,1,0,"(24, 48]",0.43001033057851235,"(7, 30]",False,True
CUS0002893,31.0,118.59,14.62,578,226,45,1,0,"(24, 48]",0.1232818956067122,"(30, 60]",True,False
CUS0002971,70.0,36.02,5.98,311,175,31,0,0,"(48, 72]",0.1660188784008884,"(30, 60]",False,True
CUS0003602,29.0,92.12,14.23,536,217,25,0,0,"(24, 48]",0.15447242726877985,"(7, 30]",True,False
CUS0006707,7.0,25.01,0.0,972,21,27,0,0,"(6, 12]",0.0,"(7, 30]",False,False
CUS0001974,9.0,25.2,1.56,622,76,14,0,0,"(6, 12]",0.06190476190476191,"(7, 30]",False,False
CUS0004741,64.0,25.31,14.04,426,27,23,0,0,"(48, 72]",0.5547214539707626,"(7, 30]",False,False
CUS0005041,66.0,40.81,11.96,522,42,27,5,0,"(48, 72]",0.29306542514089684,"(7, 30]",False,True
CUS0003123,39.0,116.18,0.94,3,284,45,0,0,"(24, 48]",0.00809089344121191,"(30, 60]",True,False
CUS0002643,9.0,50.02,2.6,924,177,10,2,0,"(6, 12]",0.05197920831667333,"(7, 30]",False,True
CUS0004423,2.0,19.67,22.97,992,240,14,3,0,"(0, 6]",1.1677681748856124,"(7, 30]",False,False
CUS0006678,2.0,27.56,7.74,886,112,21,0,1,"(0, 6]",0.2808417997097243,"(7, 30]",False,False
CUS0002596,18.0,61.2,7.83,980,254,29,0,0,"(12, 24]",0.12794117647058822,"(7, 30]",False,True
CUS0003867,58.0,15.63,2.78,960,121,26,4,0,"(48, 72]",0.17786308381317975,"(7, 30]",False,False
CUS0000441,64.0,24.31,5.99,963,55,17,0,0,"(48, 72]",0.24640065816536408,"(7, 30]",False,False
CUS0000520,26.0,79.44,9.42,334,40,5,2,0,"(24, 48]",0.11858006042296072,"(-1, 7]",True,False
CUS0001472,68.0,69.62,13.46,748,190,52,0,0,"(48, 72]",0.1933352484918127,"(30, 60]",False,True
CUS0005817,15.0,62.22,8.57,840,280,7,0,0,"(12, 24]",0.13773706203792993,"(-1, 7]",False,True
CUS0007596,56.0,29.61,8.3,670,113,42,1,1,"(48, 72]",0.28031070584262074,"(30, 60]",False,False
CUS0001602,64.0,28.19,1.68,821,142,3,0,0,"(48, 72]",0.05959560127704859,"(-1, 7]",False,False
CUS0002322,60.0,70.42,11.44,239,172,28,3,0,"(48, 72]",0.16245384833854018,"(7, 30]",True,False
CUS0006559,26.0,96.18,11.72,469,141,19,4,0,"(24, 48]",0.12185485547930963,"(7, 30]",True,False
CUS0003584,63.0,42.53,15.08,933,74,38,1,0,"(48, 72]",0.3545732424171173,"(30, 60]",False,True
CUS0002493,59.0,71.63,5.0,402,116,53,0,0,"(48, 72]",0.06980315510261065,"(30, 60]",True,False
CUS0005277,28.0,18.25,6.09,807,266,23,0,0,"(24, 48]",0.3336986301369863,"(7, 30]",False,False
CUS0004061,43.0,19.37,2.23,931,165,0,0,0,"(24, 48]",0.11512648425400103,"(-1, 7]",False,False
CUS0001257,62.0,26.42,12.84,763,111,15,0,0,"(48, 72]",0.48599545798637395,"(7, 30]",False,False
CUS0007116,62.0,18.63,9.72,281,41,26,1,0,"(48, 72]",0.5217391304347827,"(7, 30]",False,False
CUS0004733,47.0,28.31,2.86,267,242,1,0,0,"(24, 48]",0.10102437301306959,"(-1, 7]",False,False
CUS0002249,9.0,13.41,1.74,61,197,34,3,1,"(6, 12]",0.1297539149888143,"(30, 60]",False,False
CUS0002616,23.0,25.95,6.08,672,277,2,3,0,"(12, 24]",0.2342967244701349,"(-1, 7]",False,False
CUS0007472,71.0,114.69,0.0,466,120,26,0,0,"(48, 72]",0.0,"(7, 30]",True,False
CUS0001030,25.0,60.54,7.25,416,50,19,1,0,"(24, 48]",0.11975553353154939,"(7, 30]",False,True
CUS0006296,50.0,91.41,2.3,983,285,3,0,0,"(48, 72]",0.025161360901433102,"(-1, 7]",True,False
CUS0003720,19.0,93.83,5.44,401,185,42,2,0,"(12, 24]",0.05797719279548119,"(30, 60]",True,False
CUS0002477,8.0,28.13,1.66,762,211,47,0,1,"(6, 12]",0.05901173124777817,"(30, 60]",False,False
CUS0000413,38.0,88.73,8.99,241,213,49,0,0,"(24, 48]",0.10131860701003043,"(30, 60]",True,False
CUS0002029,3.0,99.88,0.0,856,115,41,7,1,"(0, 6]",0.0,"(30, 60]",True,False
CUS0005291,64.0,18.15,8.218195789745577,515,295,12,0,0,"(48, 72]",0.45279315645981144,"(7, 30]",False,False
CUS0007343,59.0,25.36,17.14,585,79,43,0,0,"(48, 72]",0.6758675078864353,"(30, 60]",False,False
CUS0000212,11.0,28.41,10.33,665,81,18,8,1,"(6, 12]",0.36360436466033086,"(7, 30]",False,False
CUS0004855,67.0,55.52662624177525,0.6,428,112,52,0,0,"(48, 72]",0.010805626788623297,"(30, 60]",False,False
CUS0004979,39.0,19.26,2.84,663,108,24,0,0,"(24, 48]",0.14745586708203529,"(7, 30]",False,False
CUS0007667,36.0,60.15,11.34,846,113,13,3,0,"(24, 48]",0.18852867830423942,"(7, 30]",False,True
CUS0005257,69.0,117.7,6.03,753,202,48,0,0,"(48, 72]",0.05123194562446899,"(30, 60]",True,False
CUS0007094,71.0,34.27,1.68,118,138,29,0,0,"(48, 72]",0.049022468631456075,"(7, 30]",False,True
CUS0007123,68.0,119.88,8.93,726,294,47,2,0,"(48, 72]",0.07449115782449116,"(30, 60]",True,False
CUS0002943,15.0,50.08,0.0,513,238,3,0,0,"(12, 24]",0.0,"(-1, 7]",False,True
CUS0001617,10.0,13.6,10.72,381,151,4,2,0,"(6, 12]",0.7882352941176471,"(-1, 7]",False,False
CUS0001601,44.0,24.34,8.73,981,17,2,3,0,"(24, 48]",0.3586688578471652,"(-1, 7]",False,False
CUS0004873,44.0,10.77,5.47,650,213,9,0,0,"(24, 48]",0.5078922934076138,"(7, 30]",False,False
CUS0006073,50.0,47.94,4.12,435,190,18,3,0,"(48, 72]",0.08594075928243639,"(7, 30]",False,True
CUS0004681,27.0,64.2,1.21,526,277,21,0,0,"(24, 48]",0.018847352024922118,"(7, 30]",True,False
CUS0005279,19.0,18.9,2.51,406,240,37,0,0,"(12, 24]",0.1328042328042328,"(30, 60]",False,False
CUS0000136,49.0,80.1,2.18,649,47,2,0,0,"(48, 72]",0.02721598002496879,"(-1, 7]",True,False
CUS0005959,5.0,25.09,17.35,416,230,26,2,1,"(0, 6]",0.6915105619768833,"(7, 30]",False,False
CUS0002319,24.0,35.19,9.67,117,298,13,4,0,"(12, 24]",0.274793975561239,"(7, 30]",False,True
CUS0007760,13.0,30.01,5.09,507,16,26,1,0,"(12, 24]",0.1696101299566811,"(7, 30]",False,True
CUS0002317,41.0,21.5,15.53,241,224,42,0,0,"(24, 48]",0.7223255813953489,"(30, 60]",False,False
CUS0002790,56.0,31.74,8.218195789745577,84,120,72,0,0,"(48, 72]",0.2589223626258846,,False,True
CUS0003927,58.0,17.64,7.02,862,123,3,0,0,"(48, 72]",0.39795918367346933,"(-1, 7]",False,False
CUS0005589,51.0,28.11,13.91,204,148,32,3,1,"(48, 72]",0.49484169334756317,"(30, 60]",False,False
CUS0006532,41.0,55.52662624177525,5.28,970,292,12,0,0,"(24, 48]",0.09508951573988503,"(7, 30]",True,False
CUS0005666,56.0,69.23,5.6,417,104,36,1,0,"(48, 72]",0.08088978766430738,"(30, 60]",True,False
CUS0006127,9.0,20.31,0.0,322,16,4,1,0,"(6, 12]",0.0,"(-1, 7]",False,False
CUS0003705,2.0,42.56,10.54,348,145,10,0,1,"(0, 6]",0.2476503759398496,"(7, 30]",False,True
CUS0006236,17.0,11.71,9.63,273,297,33,0,1,"(12, 24]",0.8223740392826644,"(30, 60]",False,False
CUS0006096,60.0,25.37,8.04,347,144,25,0,0,"(48, 72]",0.31690973590855337,"(7, 30]",False,False
CUS0004766,37.0,50.5,11.28,682,142,34,0,0,"(24, 48]",0.22336633663366334,"(30, 60]",False,True
CUS0005919,17.0,13.24,8.3,298,101,33,0,0,"(12, 24]",0.6268882175226587,"(30, 60]",False,False
CUS0006428,49.0,54.81,8.218195789745577,948,259,41,4,1,"(48, 72]",0.14993971519331467,"(30, 60]",False,True
CUS0003436,34.0,31.63,0.0,919,229,19,2,0,"(24, 48]",0.0,"(7, 30]",False,True
CUS0001251,22.0,82.07,5.09,403,219,29,0,0,"(12, 24]",0.06202022663579871,"(7, 30]",True,False
CUS0003573,47.0,80.98,10.68,434,237,35,0,0,"(24, 48]",0.13188441590516176,"(30, 60]",True,False
CUS0007886,60.0,17.2,10.33,870,258,21,0,0,"(48, 72]",0.6005813953488373,"(7, 30]",False,False
CUS0007135,18.0,64.15,5.04,423,14,41,0,1,"(12, 24]",0.07856586126266563,"(30, 60]",False,True
CUS0003230,67.0,24.06,4.0,140,194,11,3,0,"(48, 72]",0.1662510390689942,"(7, 30]",False,False
CUS0005720,7.0,44.48,1.63,211,273,51,1,0,"(6, 12]",0.03664568345323741,"(30, 60]",False,True
CUS0001254,21.0,118.04,3.02,948,231,42,0,0,"(12, 24]",0.02558454761097933,"(30, 60]",True,False
CUS0005990,52.0,19.65,12.32,424,249,10,3,1,"(48, 72]",0.6269720101781171,"(7, 30]",False,False
CUS0000549,21.0,64.81,2.74,186,164,16,0,0,"(12, 24]",0.04227742632309829,"(7, 30]",False,True
CUS0006526,29.0,78.64,5.0,709,124,29,1,1,"(24, 48]",0.06358087487283826,"(7, 30]",True,False
CUS0005218,46.0,43.2,4.35,256,5,40,6,1,"(24, 48]",0.10069444444444443,"(30, 60]",False,True
CUS0000989,63.0,34.64,1.56,785,186,16,1,0,"(48, 72]",0.04503464203233257,"(7, 30]",False,True
CUS0001182,48.0,55.52662624177525,8.218195789745577,963,163,7,1,0,"(24, 48]",0.14800459429971002,"(-1, 7]",False,True
CUS0002912,63.0,22.89,5.54,893,233,35,0,0,"(48, 72]",0.24202708606378331,"(30, 60]",False,False
CUS0006896,45.0,55.52662624177525,5.61,642,85,35,1,0,"(24, 48]",0.10103261047362784,"(30, 60]",False,False
CUS0006997,50.0,12.06,7.94,41,104,55,0,0,"(48, 72]",0.6583747927031509,"(30, 60]",False,False
CUS0005725,5.0,14.63,0.39,20,84,50,0,0,"(0, 6]",0.026657552973342446,"(30, 60]",False,False
CUS0004008,36.0,56.84,0.0,882,116,13,5,0,"(24, 48]",0.0,"(7, 30]",False,True
CUS0006984,21.0,45.95,2.2,301,180,24,0,0,"(12, 24]",0.04787812840043525,"(7, 30]",False,True
CUS0002368,53.0,46.97,7.46,989,172,61,4,0,"(48, 72]",0.15882478177560144,,False,True
CUS0002153,43.0,103.3,0.0,661,174,27,6,1,"(24, 48]",0.0,"(7, 30]",True,False
CUS0006252,56.0,70.16,11.08,911,233,6,2,0,"(48, 72]",0.15792474344355759,"(-1, 7]",True,False
CUS0002758,62.0,55.52662624177525,15.71,965,137,40,0,0,"(48, 72]",0.28292732808212,"(30, 60]",False,False
CUS0000609,64.0,15.2,16.0,233,44,10,7,0,"(48, 72]",1.0526315789473684,"(7, 30]",False,False
CUS0005573,53.0,25.94,12.24,56,9,33,0,0,"(48, 72]",0.471858134155744,"(30, 60]",False,False
CUS0004865,28.0,40.98,8.218195789745577,135,264,19,0,0,"(24, 48]",0.20054162493278618,"(7, 30]",False,True
CUS0003935,63.0,18.52,10.14,861,4,15,2,0,"(48, 72]",0.5475161987041037,"(7, 30]",False,False
CUS0003390,51.0,19.42,4.18,96,268,6,0,0,"(48, 72]",0.2152420185375901,"(-1, 7]",False,False
CUS0002993,16.0,55.52662624177525,15.29,828,21,22,0,0,"(12, 24]",0.2753633893300837,"(7, 30]",True,False
CUS0004599,46.0,36.76,14.11,230,126,4,1,0,"(24, 48]",0.3838411316648531,"(-1, 7]",False,True
CUS0000777,33.0,62.76,7.73,115,112,49,1,1,"(24, 48]",0.12316762268961123,"(30, 60]",False,True
CUS0002148,40.0,12.02,11.46,503,110,13,0,0,"(24, 48]",0.9534109816971715,"(7, 30]",False,False
CUS0001076,42.0,16.01,5.29,60,275,17,1,1,"(24, 48]",0.330418488444722,"(7, 30]",False,False
CUS0000658,43.0,65.2,11.29,192,61,1,0,0,"(24, 48]",0.17315950920245396,"(-1, 7]",False,True
CUS0005997,4.0,35.71,8.47,827,23,5,2,0,"(0, 6]",0.23718846261551388,"(-1, 7]",False,True
CUS0000187,40.0,101.22,13.83,725,228,19,1,0,"(24, 48]",0.13663307646710138,"(7, 30]",True,False
CUS0003944,28.0,16.29,0.0,898,115,49,4,1,"(24, 48]",0.0,"(30, 60]",False,False
CUS0006838,32.0,70.39,13.63,538,41,41,1,1,"(24, 48]",0.19363545958232706,"(30, 60]",True,False
CUS0002403,19.0,106.92,4.39,542,68,45,0,1,"(12, 24]",0.04105873550317994,"(30, 60]",True,False
CUS0003415,29.0,66.62,1.31,639,225,15,0,0,"(24, 48]",0.01966376463524467,"(7, 30]",False,True
CUS0004567,24.0,31.66,7.44,937,56,46,0,0,"(12, 24]",0.23499684144030322,"(30, 60]",False,True
CUS0003484,1.0,11.9,11.96,63,250,20,0,0,"(0, 6]",1.0050420168067227,"(7, 30]",False,False
CUS0007593,47.0,15.44,15.21,143,207,11,2,0,"(24, 48]",0.9851036269430052,"(7, 30]",False,False
CUS0001552,12.0,29.35,10.46,468,39,19,1,0,"(6, 12]",0.35638841567291313,"(7, 30]",False,False
CUS0000393,62.0,49.93,5.47,207,127,23,0,0,"(48, 72]",0.10955337472461446,"(7, 30]",False,True
CUS0007364,8.0,21.93,3.69,651,143,10,3,0,"(6, 12]",0.16826265389876882,"(7, 30]",False,False
CUS0004933,3.0,49.11,10.64,481,277,23,2,0,"(0, 6]",0.2166564854408471,"(7, 30]",False,True
CUS0007728,2.0,51.16,6.91,646,121,44,3,1,"(0, 6]",0.13506645817044569,"(30, 60]",False,True
CUS0000270,62.0,20.26,7.0,603,156,33,2,0,"(48, 72]",0.3455083909180651,"(30, 60]",False,False
CUS0004190,2.0,13.98,4.63,892,96,77,0,1,"(0, 6]",0.3311874105865522,,False,False
CUS0007033,42.0,13.8,10.01,211,246,19,3,1,"(24, 48]",0.7253623188405797,"(7, 30]",False,False
CUS0004414,58.0,30.02,8.218195789745577,897,154,9,2,0,"(48, 72]",0.2737573547550159,"(7, 30]",False,True
CUS0007918,54.0,20.35,0.69,642,165,11,2,0,"(48, 72]",0.0339066339066339,"(7, 30]",False,False
CUS0001586,53.0,19.05,3.82,824,286,28,8,0,"(48, 72]",0.2005249343832021,"(7, 30]",False,False
CUS0006129,9.0,60.73,1.68,975,235,4,0,0,"(6, 12]",0.02766342828914869,"(-1, 7]",False,True
CUS0004777,18.0,40.48,17.17,62,291,44,0,0,"(12, 24]",0.4241600790513835,"(30, 60]",False,True
CUS0006392,18.0,75.85,12.08,268,182,5,1,0,"(12, 24]",0.15926170072511536,"(-1, 7]",True,False
CUS0002729,47.0,95.22,2.84,124,283,13,1,0,"(24, 48]",0.029825666876706573,"(7, 30]",True,False
CUS0002143,27.0,110.54,9.55,557,215,5,2,0,"(24, 48]",0.0863940654966528,"(-1, 7]",True,False
CUS0003648,27.0,65.34,10.37,192,155,13,7,1,"(24, 48]",0.1587082950719314,"(7, 30]",False,True
CUS0006189,47.0,14.53,1.92,854,285,28,0,0,"(24, 48]",0.1321403991741225,"(7, 30]",False,False
CUS0004318,6.0,26.1,5.86,728,83,19,0,0,"(0, 6]",0.22452107279693487,"(7, 30]",False,False
CUS0000692,30.0,16.61,4.88,608,125,16,3,0,"(24, 48]",0.2937989163154726,"(7, 30]",False,False
CUS0002931,17.0,55.52662624177525,6.31,161,254,17,3,1,"(12, 24]",0.11363917506035501,"(7, 30]",True,False
CUS0005020,57.0,55.52662624177525,4.03,576,58,27,0,1,"(48, 72]",0.07257779326358649,"(7, 30]",False,False
CUS0005641,26.0,17.93,7.54,477,253,25,2,0,"(24, 48]",0.4205242610150586,"(7, 30]",False,False
CUS0000414,62.0,52.56,10.85,864,185,19,2,0,"(48, 72]",0.20643074581430745,"(7, 30]",False,True
CUS0000236,10.0,31.06,8.218195789745577,255,94,37,4,1,"(6, 12]",0.26459097842065604,"(30, 60]",False,True
CUS0001840,7.0,79.08,3.52,185,218,45,1,0,"(6, 12]",0.04451188669701568,"(30, 60]",True,False
CUS0002129,44.0,20.43,14.46,267,191,6,0,0,"(24, 48]",0.7077826725403819,"(-1, 7]",False,False
CUS0003587,58.0,20.28,0.0,897,135,28,1,0,"(48, 72]",0.0,"(7, 30]",False,False
CUS0002781,41.0,31.08,0.04,613,189,69,0,1,"(24, 48]",0.0012870012870012872,,False,True
CUS0003141,28.0,21.32,3.54,42,267,4,1,0,"(24, 48]",0.16604127579737335,"(-1, 7]",False,False
CUS0001002,39.0,37.5,5.84,605,19,14,1,0,"(24, 48]",0.15573333333333333,"(7, 30]",False,True
CUS0002509,26.0,17.29,9.36,703,130,57,0,0,"(24, 48]",0.5413533834586466,"(30, 60]",False,False
CUS0006803,6.0,107.74,7.02,184,158,16,0,0,"(0, 6]",0.06515685910525339,"(7, 30]",True,False
CUS0000761,13.0,19.02,1.9,949,10,59,3,0,"(12, 24]",0.09989484752891693,"(30, 60]",False,False
CUS0004251,33.0,114.53,19.09,430,10,2,0,1,"(24, 48]",0.16668121889461276,"(-1, 7]",True,False
CUS0000771,20.0,24.13,11.06,391,91,29,0,0,"(12, 24]",0.4583506009117282,"(7, 30]",False,False
CUS0002550,39.0,91.31,3.03,233,161,5,5,0,"(24, 48]",0.03318366005913919,"(-1, 7]",True,False
CUS0005295,49.0,48.23,4.78,644,215,19,0,0,"(48, 72]",0.09910843873108026,"(7, 30]",False,True
CUS0003219,69.0,63.0,7.61,303,155,18,0,0,"(48, 72]",0.1207936507936508,"(7, 30]",False,True
CUS0002231,16.0,12.87,3.27,712,202,34,0,0,"(12, 24]",0.2540792540792541,"(30, 60]",False,False
CUS0002049,57.0,117.05,4.58,521,293,11,1,0,"(48, 72]",0.039128577530969676,"(7, 30]",True,False
CUS0000132,15.0,24.16,6.72,613,144,14,0,0,"(12, 24]",0.2781456953642384,"(7, 30]",False,False
CUS0005013,13.0,55.52662624177525,8.66,375,37,15,0,0,"(12, 24]",0.15596121331579627,"(7, 30]",True,False
CUS0000591,32.0,53.13,5.05,396,119,20,1,0,"(24, 48]",0.0950498776585733,"(7, 30]",False,True
CUS0002713,1.0,66.31,7.26,864,172,5,0,0,"(0, 6]",0.10948574875584376,"(-1, 7]",False,True
CUS0007849,3.0,29.84,13.21,601,33,22,1,0,"(0, 6]",0.4426943699731904,"(7, 30]",False,False
CUS0003313,15.0,90.92,9.04,784,260,36,0,0,"(12, 24]",0.09942806863176418,"(30, 60]",True,False
CUS0005527,7.0,52.32,10.9,348,176,22,0,1,"(6, 12]",0.20833333333333334,"(7, 30]",False,True
CUS0000386,15.0,14.37,8.07,27,294,38,0,0,"(12, 24]",0.5615866388308978,"(30, 60]",False,False
CUS0001558,2.0,75.8,0.0,900,251,10,3,0,"(0, 6]",0.0,"(7, 30]",True,False
CUS0006569,15.0,68.21,17.37,873,118,20,1,0,"(12, 24]",0.2546547427063481,"(7, 30]",False,True
CUS0004240,28.0,20.8,5.04,282,90,20,1,1,"(24, 48]",0.2423076923076923,"(7, 30]",False,False
CUS0004622,7.0,12.07,6.65,730,127,22,2,0,"(6, 12]",0.5509527754763878,"(7, 30]",False,False
CUS0003118,26.0,65.63,0.0,96,204,2,2,0,"(24, 48]",0.0,"(-1, 7]",True,False
CUS0006770,16.0,20.1,21.1,583,152,3,0,0,"(12, 24]",1.0497512437810945,"(-1, 7]",False,False
CUS0004667,39.0,28.66,4.25,315,222,34,1,1,"(24, 48]",0.14829030006978366,"(30, 60]",False,False
CUS0003320,71.0,68.53,11.18,469,81,34,3,0,"(48, 72]",0.16314023055596089,"(30, 60]",True,False
CUS0007204,55.0,55.52662624177525,8.26,774,26,33,1,0,"(48, 72]",0.14875746212338073,"(30, 60]",False,True
CUS0005961,9.0,27.08,2.86,486,29,15,1,0,"(6, 12]",0.10561299852289513,"(7, 30]",False,False
CUS0004362,23.0,14.12,16.89,201,66,58,0,0,"(12, 24]",1.1961756373937678,"(30, 60]",False,False
CUS0002816,21.0,56.83,6.62,864,36,13,0,0,"(12, 24]",0.11648777054372692,"(7, 30]",False,True
CUS0007995,52.0,18.95,11.43,585,245,31,0,0,"(48, 72]",0.6031662269129288,"(30, 60]",False,False
CUS0005985,45.0,69.55,1.69,271,103,31,1,0,"(24, 48]",0.024299065420560748,"(30, 60]",True,False
CUS0001223,38.0,102.72,9.05,871,146,4,0,0,"(24, 48]",0.08810358255451714,"(-1, 7]",True,False
CUS0000619,26.0,48.93,17.58,543,77,23,2,0,"(24, 48]",0.3592887798896382,"(7, 30]",False,True
CUS0005053,41.0,67.0,0.0,284,47,28,0,0,"(24, 48]",0.0,"(7, 30]",False,True
CUS0007991,24.0,27.55,5.58,444,263,5,1,0,"(12, 24]",0.202540834845735,"(-1, 7]",False,False
CUS0006841,16.0,40.51,10.21,5,50,39,0,0,"(12, 24]",0.25203653418908917,"(30, 60]",False,True
CUS0001373,45.0,28.86,1.48,773,142,62,0,1,"(24, 48]",0.05128205128205128,,False,False
CUS0007655,55.0,29.3,15.2,920,86,19,0,0,"(48, 72]",0.5187713310580204,"(7, 30]",False,False
CUS0003251,2.0,22.32,7.97,189,190,30,0,0,"(0, 6]",0.357078853046595,"(7, 30]",False,False
CUS0005694,54.0,32.29,2.34,466,78,16,1,0,"(48, 72]",0.07246825642613812,"(7, 30]",False,True
CUS0001344,31.0,89.4,0.0,458,148,46,0,0,"(24, 48]",0.0,"(30, 60]",True,False
CUS0007717,2.0,27.77,15.09,973,45,12,0,0,"(0, 6]",0.5433921498019445,"(7, 30]",False,False
CUS0003836,4.0,54.68,14.67,430,40,0,0,0,"(0, 6]",0.2682882223847842,"(-1, 7]",False,True
CUS0001716,43.0,62.46,11.6,261,14,13,0,0,"(24, 48]",0.18571886007044508,"(7, 30]",False,True
CUS0002823,66.0,64.77,15.27,600,251,35,2,0,"(48, 72]",0.23575729504400186,"(30, 60]",False,True
CUS0003366,43.0,28.1,11.99,701,133,20,0,0,"(24, 48]",0.4266903914590747,"(7, 30]",False,False
CUS0003659,71.0,61.22,8.218195789745577,86,294,25,0,0,"(48, 72]",0.1342403755267164,"(7, 30]",False,True
CUS0000342,13.0,63.73,15.85,12,81,15,1,0,"(12, 24]",0.2487054762278362,"(7, 30]",True,False
CUS0004580,56.0,49.18,12.51,928,163,23,0,0,"(48, 72]",0.2543716958113054,"(7, 30]",False,True
CUS0002084,58.0,33.08,2.83,673,189,29,2,1,"(48, 72]",0.08555018137847643,"(7, 30]",False,True
CUS0004590,51.0,25.09,7.84,869,293,24,0,0,"(48, 72]",0.3124750896771622,"(7, 30]",False,False
CUS0004612,14.0,16.0,7.29,929,55,38,0,0,"(12, 24]",0.455625,"(30, 60]",False,False
CUS0004776,23.0,28.83,1.81,594,300,45,0,0,"(12, 24]",0.06278182448838017,"(30, 60]",False,False
CUS0001458,48.0,106.69,6.02,643,267,31,0,0,"(24, 48]",0.05642515699690692,"(30, 60]",True,False
CUS0002431,28.0,25.2,9.67,538,10,17,1,0,"(24, 48]",0.38373015873015875,"(7, 30]",False,False
CUS0003337,10.0,61.87,4.15,692,286,25,0,0,"(6, 12]",0.06707612736382738,"(7, 30]",True,False
CUS0006360,34.0,27.7,7.94,950,99,19,1,0,"(24, 48]",0.28664259927797836,"(7, 30]",False,False
CUS0005782,20.0,10.05,4.96,461,137,10,1,0,"(12, 24]",0.49353233830845766,"(7, 30]",False,False
CUS0007017,34.0,11.92,8.23,251,153,35,0,0,"(24, 48]",0.6904362416107382,"(30, 60]",False,False
CUS0001625,67.0,49.72,3.34,332,262,5,0,0,"(48, 72]",0.06717618664521319,"(-1, 7]",False,True
CUS0006270,48.0,109.24,6.61,894,208,5,0,0,"(24, 48]",0.06050897107286709,"(-1, 7]",True,False
CUS0003651,25.0,85.75,6.34,909,48,1,0,0,"(24, 48]",0.07393586005830903,"(-1, 7]",True,False
CUS0004584,36.0,44.06,0.0,25,287,7,1,0,"(24, 48]",0.0,"(-1, 7]",False,True
CUS0001743,10.0,13.54,4.89,353,249,56,7,0,"(6, 12]",0.36115214180206795,"(30, 60]",False,False
CUS0002536,20.0,45.79,0.0,56,257,33,1,0,"(12, 24]",0.0,"(30, 60]",False,True
CUS0006079,60.0,55.52662624177525,8.218195789745577,125,27,4,1,0,"(48, 72]",0.14800459429971002,"(-1, 7]",False,False
CUS0004867,43.0,59.73,8.54,310,281,10,1,0,"(24, 48]",0.1429767286120877,"(7, 30]",False,True
CUS0002389,6.0,44.19,12.25,47,27,15,5,1,"(0, 6]",0.27721203892283325,"(7, 30]",False,True
CUS0007674,52.0,112.78,15.46,522,95,9,1,0,"(48, 72]",0.13708104273807414,"(7, 30]",True,False
CUS0000970,33.0,24.64,7.71,453,259,7,3,0,"(24, 48]",0.31290584415584416,"(-1, 7]",False,False
